PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_deck,Cabin_number,Cabin_side,Group,Group_size,Surname,Family_size,Solo,Expenditure,No_spending,Cabin_region1,Cabin_region2,Cabin_region3,Cabin_region4,Cabin_region5,Cabin_region6,Cabin_region7
8019_01,Mars,True,F/1660/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1660.0,P,8019,1,Anpie,6.0,1,0.0,1,0,0,0,0,0,1,0
8020_01,Earth,False,F/1661/P,TRAPPIST-1e,22.0,False,668.0,79.0,0.0,0.0,1.0,0,F,1661.0,P,8020,1,Callowery,6.0,1,748.0,0,0,0,0,0,0,1,0
8021_01,Earth,True,G/1298/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1298.0,P,8021,1,Blandez,5.0,1,0.0,1,0,0,0,0,1,0,0
8023_01,Europa,False,D/249/P,TRAPPIST-1e,14.0,False,0.0,4545.0,271.0,199.0,1377.0,1,D,249.0,P,8023,2,Mallisly,5.0,0,6392.0,0,1,0,0,0,0,0,0
8023_02,Europa,True,D/249/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,D,249.0,P,8023,2,Mallisly,5.0,0,0.0,1,1,0,0,0,0,0,0
8024_01,Earth,False,F/1533/S,TRAPPIST-1e,73.0,False,16.0,0.0,722.0,2.0,89.0,0,F,1533.0,S,8024,1,Bushallert,6.0,1,829.0,0,0,0,0,0,0,1,0
8025_01,Europa,False,B/263/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,B,263.0,P,8025,1,Stiviorad,4.0,1,0.0,1,1,0,0,0,0,0,0
8026_01,Mars,True,F/1534/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1534.0,S,8026,1,Ruité,3.0,1,0.0,1,0,0,0,0,0,1,0
8027_01,Earth,False,G/1297/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1297.0,S,8027,2,Kirks,6.0,0,0.0,1,0,0,0,0,1,0,0
8027_02,Earth,False,F/1535/S,55 Cancri e,27.0,False,31.0,225.0,331.0,0.0,14.0,0,F,1535.0,S,8027,2,Logannon,5.0,0,601.0,0,0,0,0,0,0,1,0
8029_01,Earth,False,G/1298/S,TRAPPIST-1e,31.0,False,779.0,0.0,3.0,57.0,0.0,0,G,1298.0,S,8029,1,Gainebergan,10.0,1,839.0,0,0,0,0,0,1,0,0
8030_01,Earth,True,G/1299/S,PSO J318.5-22,26.0,False,,0.0,0.0,0.0,0.0,0,G,1299.0,S,8030,1,Carrishley,7.0,1,0.0,1,0,0,0,0,1,0,0
8031_01,Europa,True,D/250/P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,1,D,250.0,P,8031,1,Emoted,1.0,1,0.0,1,1,0,0,0,0,0,0
8032_01,Europa,True,A/85/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,A,85.0,P,8032,2,Couresteer,3.0,0,0.0,1,1,0,0,0,0,0,0
8032_02,Europa,True,A/85/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,1,A,85.0,P,8032,2,Couresteer,3.0,0,0.0,1,1,0,0,0,0,0,0
8034_01,Mars,True,E/532/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0,E,532.0,S,8034,2,Bost,4.0,0,0.0,1,0,1,0,0,0,0,0
8034_02,Mars,False,E/532/S,TRAPPIST-1e,52.0,False,1222.0,2.0,74.0,0.0,0.0,0,E,532.0,S,8034,2,Bost,4.0,0,1298.0,0,0,1,0,0,0,0,0
8035_01,Mars,True,F/1536/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1536.0,S,8035,1,Staf,4.0,1,0.0,1,0,0,0,0,0,1,0
8036_01,Earth,False,F/1537/S,TRAPPIST-1e,51.0,False,172.0,350.0,0.0,16.0,1005.0,0,F,1537.0,S,8036,2,Maldon,2.0,0,1543.0,0,0,0,0,0,0,1,0
8036_02,Earth,False,F/1537/S,TRAPPIST-1e,35.0,False,0.0,0.0,62.0,0.0,891.0,0,F,1537.0,S,8036,2,Maldon,2.0,0,953.0,0,0,0,0,0,0,1,0
8037_01,Earth,False,F/1538/S,TRAPPIST-1e,14.0,False,0.0,476.0,249.0,177.0,0.0,0,F,1538.0,S,8037,1,Harley,4.0,1,902.0,0,0,0,0,0,0,1,0
8038_01,Europa,True,C/301/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,C,301.0,S,8038,2,Gocent,6.0,0,0.0,1,0,1,0,0,0,0,0
8038_02,Europa,True,C/301/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,C,301.0,S,8038,2,Gocent,6.0,0,0.0,1,0,1,0,0,0,0,0
8042_01,Earth,True,G/1299/P,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1299.0,P,8042,1,Shephendry,6.0,1,0.0,1,0,0,0,0,1,0,0
8043_01,Europa,False,A/97/S,55 Cancri e,45.0,False,5.0,17901.0,0.0,79.0,281.0,1,A,97.0,S,8043,4,Oppont,3.0,0,18266.0,0,1,0,0,0,0,0,0
8043_02,Europa,False,A/97/S,TRAPPIST-1e,29.0,False,0.0,1408.0,0.0,408.0,1.0,1,A,97.0,S,8043,4,Fanseld,4.0,0,1817.0,0,1,0,0,0,0,0,0
8043_03,Europa,False,A/97/S,TRAPPIST-1e,39.0,True,1.0,392.0,64.0,148.0,1367.0,1,A,97.0,S,8043,4,Fanseld,4.0,0,1972.0,0,1,0,0,0,0,0,0
8043_04,Europa,True,A/97/S,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,1,A,97.0,S,8043,4,Fanseld,4.0,0,0.0,1,1,0,0,0,0,0,0
8046_01,Earth,True,G/1300/P,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1300.0,P,8046,1,Haynard,6.0,1,0.0,1,0,0,0,0,1,0,0
8049_01,Earth,False,G/1301/P,TRAPPIST-1e,22.0,False,6.0,21.0,0.0,782.0,0.0,0,G,1301.0,P,8049,1,Workmans,4.0,1,809.0,0,0,0,0,0,1,0,0
8050_01,Earth,False,G/1300/S,PSO J318.5-22,30.0,False,0.0,34.0,143.0,275.0,0.0,0,G,1300.0,S,8050,3,Frazie,5.0,0,452.0,0,0,0,0,0,1,0,0
8050_03,Earth,True,G/1300/S,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1300.0,S,8050,3,Frazie,5.0,0,0.0,1,0,0,0,0,1,0,0
8052_01,Earth,False,G/1302/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1302.0,S,8052,2,Serry,10.0,0,0.0,1,0,0,0,0,1,0,0
8052_02,Earth,False,G/1302/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,1.0,335.0,0,G,1302.0,S,8052,2,Serry,10.0,0,336.0,0,0,0,0,0,1,0,0
8053_01,Mars,False,F/1663/P,TRAPPIST-1e,29.0,False,1544.0,1.0,206.0,0.0,0.0,0,F,1663.0,P,8053,1,Burie,2.0,1,1751.0,0,0,0,0,0,0,1,0
8054_01,Mars,False,F/1540/S,55 Cancri e,52.0,False,,0.0,262.0,1425.0,571.0,0,F,1540.0,S,8054,1,Reste,4.0,1,2258.0,0,0,0,0,0,0,1,0
8055_01,Earth,False,E/533/S,TRAPPIST-1e,27.0,False,0.0,0.0,846.0,59.0,0.0,0,E,533.0,S,8055,1,Baxterson,2.0,1,905.0,0,0,1,0,0,0,0,0
8056_01,Europa,False,C/262/P,TRAPPIST-1e,54.0,False,0.0,793.0,0.0,87.0,1567.0,0,C,262.0,P,8056,2,Ausivetpul,3.0,0,2447.0,0,1,0,0,0,0,0,0
8056_02,Europa,False,C/262/P,TRAPPIST-1e,28.0,False,40.0,9012.0,0.0,111.0,551.0,1,C,262.0,P,8056,2,Ausivetpul,3.0,0,9714.0,0,1,0,0,0,0,0,0
8057_01,Europa,True,B/267/P,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,0.0,1,B,267.0,P,8057,2,Sersocatic,2.0,0,0.0,1,1,0,0,0,0,0,0
8057_02,Europa,True,B/267/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,B,267.0,P,8057,2,Sersocatic,2.0,0,0.0,1,1,0,0,0,0,0,0
8058_01,Earth,False,F/1664/P,TRAPPIST-1e,29.0,False,12.0,2.0,0.0,432.0,1548.0,0,F,1664.0,P,8058,1,Hayertez,4.0,1,1994.0,0,0,0,0,0,0,1,0
8059_01,Earth,False,G/1302/P,TRAPPIST-1e,20.0,False,0.0,38.0,0.0,0.0,1779.0,0,G,1302.0,P,8059,1,Merrelliss,2.0,1,1817.0,0,0,0,0,0,1,0,0
8060_01,Mars,False,F/1541/S,TRAPPIST-1e,39.0,False,1369.0,259.0,960.0,1.0,29.0,0,F,1541.0,S,8060,2,Chman,6.0,0,2618.0,0,0,0,0,0,0,1,0
8060_02,Mars,True,F/1541/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1541.0,S,8060,2,Chman,6.0,0,0.0,1,0,0,0,0,0,1,0
8063_01,Earth,False,F/1543/S,TRAPPIST-1e,20.0,False,,25.0,0.0,11.0,0.0,0,F,1543.0,S,8063,1,Loway,12.0,1,36.0,0,0,0,0,0,0,1,0
8064_02,Mars,False,E/534/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,E,534.0,S,8064,3,Erte,3.0,0,0.0,1,0,1,0,0,0,0,0
8064_03,Mars,True,E/534/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,0,E,534.0,S,8064,3,Swin,5.0,0,0.0,1,0,1,0,0,0,0,0
8066_01,Mars,True,F/1544/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1544.0,S,8066,1,Min,5.0,1,0.0,1,0,0,0,0,0,1,0
8067_01,Earth,False,F/1666/P,55 Cancri e,32.0,False,1.0,0.0,,9.0,663.0,0,F,1666.0,P,8067,1,Bardson,4.0,1,673.0,0,0,0,0,0,0,1,0
8068_01,Earth,False,F/1545/S,TRAPPIST-1e,20.0,False,0.0,52.0,0.0,110.0,614.0,0,F,1545.0,S,8068,1,Mcfarmerson,2.0,1,776.0,0,0,0,0,0,0,1,0
8069_01,Europa,True,D/234/S,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,1,D,234.0,S,8069,1,Greded,1.0,1,0.0,1,1,0,0,0,0,0,0
8071_01,Earth,False,F/1546/S,TRAPPIST-1e,53.0,False,0.0,0.0,716.0,0.0,0.0,1,F,1546.0,S,8071,1,Klindsey,6.0,1,716.0,0,0,0,0,0,0,1,0
8072_01,Europa,True,D/236/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,D,236.0,S,8072,2,Prombled,3.0,0,0.0,1,1,0,0,0,0,0,0
8072_02,Europa,False,D/236/S,55 Cancri e,35.0,False,0.0,5500.0,0.0,180.0,3173.0,0,D,236.0,S,8072,2,Prombled,3.0,0,8853.0,0,1,0,0,0,0,0,0
8075_01,Earth,False,F/1547/S,55 Cancri e,19.0,False,355.0,0.0,0.0,0.0,284.0,0,F,1547.0,S,8075,1,Starkers,4.0,1,639.0,0,0,0,0,0,0,1,0
8076_01,Europa,False,C/263/P,55 Cancri e,43.0,False,1.0,2060.0,,1.0,2764.0,0,C,263.0,P,8076,2,Emetillove,5.0,0,4826.0,0,1,0,0,0,0,0,0
8076_02,Europa,False,C/263/P,55 Cancri e,29.0,False,2686.0,0.0,0.0,2854.0,2553.0,0,C,263.0,P,8076,2,Emetillove,5.0,0,8093.0,0,1,0,0,0,0,0,0
8077_01,Earth,False,G/1304/P,TRAPPIST-1e,20.0,False,721.0,122.0,0.0,0.0,0.0,0,G,1304.0,P,8077,1,Watsongley,3.0,1,843.0,0,0,0,0,0,1,0,0
8078_01,Earth,False,F/1667/P,TRAPPIST-1e,19.0,False,0.0,0.0,134.0,1931.0,,0,F,1667.0,P,8078,1,Davispinoz,2.0,1,2065.0,0,0,0,0,0,0,1,0
8079_01,Earth,False,F/1548/S,PSO J318.5-22,21.0,False,505.0,0.0,0.0,0.0,110.0,1,F,1548.0,S,8079,1,Hubbarton,8.0,1,615.0,0,0,0,0,0,0,1,0
8081_01,Europa,False,D/251/P,55 Cancri e,39.0,False,2.0,15450.0,336.0,1.0,904.0,1,D,251.0,P,8081,1,Ambleetive,6.0,1,16693.0,0,1,0,0,0,0,0,0
8082_01,Earth,True,G/1305/P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1305.0,P,8082,2,Cochrisons,7.0,0,0.0,1,0,0,0,0,1,0,0
8082_02,Earth,False,F/1668/P,55 Cancri e,20.0,False,1842.0,0.0,0.0,0.0,0.0,1,F,1668.0,P,8082,2,Cochrisons,7.0,0,1842.0,0,0,0,0,0,0,1,0
8083_01,Earth,False,F/1669/P,TRAPPIST-1e,18.0,False,595.0,134.0,7.0,0.0,0.0,0,F,1669.0,P,8083,1,Wolferton,6.0,1,736.0,0,0,0,0,0,0,1,0
8084_01,Europa,False,C/264/P,TRAPPIST-1e,31.0,False,,745.0,0.0,6688.0,2161.0,0,C,264.0,P,8084,1,Idercaling,4.0,1,9594.0,0,1,0,0,0,0,0,0
8085_01,Earth,False,F/1549/S,PSO J318.5-22,35.0,False,635.0,3.0,0.0,,25.0,0,F,1549.0,S,8085,1,Avisley,2.0,1,663.0,0,0,0,0,0,0,1,0
8086_01,Earth,True,G/1306/P,PSO J318.5-22,44.0,False,0.0,0.0,,0.0,0.0,1,G,1306.0,P,8086,1,Rochaserry,2.0,1,0.0,1,0,0,0,0,1,0,0
8087_01,Europa,False,B/268/P,TRAPPIST-1e,62.0,False,33.0,3518.0,0.0,394.0,0.0,1,B,268.0,P,8087,1,Ousious,11.0,1,3945.0,0,1,0,0,0,0,0,0
8088_01,Mars,False,E/521/P,TRAPPIST-1e,23.0,False,1.0,0.0,11.0,0.0,2336.0,0,E,521.0,P,8088,2,Sacy,2.0,0,2348.0,0,0,1,0,0,0,0,0
8088_02,Mars,False,F/1670/P,TRAPPIST-1e,23.0,True,3.0,0.0,0.0,1677.0,,0,F,1670.0,P,8088,2,Kart,6.0,0,1680.0,0,0,0,0,0,0,1,0
8089_01,Earth,False,F/1671/P,TRAPPIST-1e,19.0,False,0.0,0.0,1761.0,0.0,36.0,1,F,1671.0,P,8089,1,Peter,6.0,1,1797.0,0,0,0,0,0,0,1,0
8091_01,Earth,False,F/1672/P,TRAPPIST-1e,29.0,False,18.0,7.0,0.0,0.0,779.0,0,F,1672.0,P,8091,1,Bushallert,6.0,1,804.0,0,0,0,0,0,0,1,0
8092_01,Europa,False,D/238/S,TRAPPIST-1e,31.0,False,0.0,4655.0,135.0,2075.0,402.0,1,D,238.0,S,8092,3,Pulgaly,5.0,0,7267.0,0,1,0,0,0,0,0,0
8092_02,Europa,True,D/238/S,55 Cancri e,33.0,True,0.0,,0.0,0.0,0.0,1,D,238.0,S,8092,3,Pulgaly,5.0,0,0.0,1,1,0,0,0,0,0,0
8092_03,Europa,False,D/238/S,TRAPPIST-1e,41.0,False,0.0,3216.0,0.0,433.0,517.0,0,D,238.0,S,8092,3,Pulgaly,5.0,0,4166.0,0,1,0,0,0,0,0,0
8094_01,Europa,False,C/265/P,TRAPPIST-1e,60.0,False,19.0,7316.0,0.0,0.0,1781.0,1,C,265.0,P,8094,1,Pokebox,1.0,1,9116.0,0,1,0,0,0,0,0,0
8097_01,Europa,True,B/317/S,TRAPPIST-1e,41.0,False,0.0,0.0,,0.0,0.0,1,B,317.0,S,8097,1,Meroliss,1.0,1,0.0,1,0,1,0,0,0,0,0
8098_01,Europa,False,B/269/P,TRAPPIST-1e,69.0,True,0.0,269.0,0.0,190.0,9033.0,0,B,269.0,P,8098,4,Mosteraked,11.0,0,9492.0,0,1,0,0,0,0,0,0
8098_02,Europa,False,B/269/P,55 Cancri e,44.0,False,9.0,2311.0,0.0,633.0,1.0,1,B,269.0,P,8098,4,Mosteraked,11.0,0,2954.0,0,1,0,0,0,0,0,0
8098_03,Europa,True,B/269/P,55 Cancri e,18.0,False,0.0,,0.0,0.0,0.0,1,B,269.0,P,8098,4,Mosteraked,11.0,0,0.0,1,1,0,0,0,0,0,0
8098_04,Europa,False,B/269/P,55 Cancri e,26.0,False,0.0,11598.0,0.0,3.0,386.0,1,B,269.0,P,8098,4,Mosteraked,11.0,0,11987.0,0,1,0,0,0,0,0,0
8102_01,Earth,False,F/1674/P,TRAPPIST-1e,30.0,False,4.0,0.0,442.0,2441.0,0.0,0,F,1674.0,P,8102,1,Castron,5.0,1,2887.0,0,0,0,0,0,0,1,0
8103_01,Mars,False,F/1675/P,TRAPPIST-1e,34.0,False,81.0,0.0,492.0,122.0,0.0,0,F,1675.0,P,8103,1,Botie,2.0,1,695.0,0,0,0,0,0,0,1,0
8105_01,Earth,False,F/1677/P,PSO J318.5-22,18.0,False,0.0,0.0,15.0,570.0,84.0,0,F,1677.0,P,8105,1,Villenson,11.0,1,669.0,0,0,0,0,0,0,1,0
8106_01,Earth,True,G/1306/S,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1306.0,S,8106,1,Rigginsen,9.0,1,0.0,1,0,0,0,0,1,0,0
8107_01,Earth,False,F/1678/P,PSO J318.5-22,71.0,False,48.0,43.0,0.0,78.0,534.0,0,F,1678.0,P,8107,1,Ewisentley,4.0,1,703.0,0,0,0,0,0,0,1,0
8108_01,Earth,False,F/1552/S,PSO J318.5-22,19.0,False,150.0,605.0,0.0,0.0,1.0,0,F,1552.0,S,8108,1,Evedorsen,3.0,1,756.0,0,0,0,0,0,0,1,0
8112_01,Earth,False,F/1553/S,PSO J318.5-22,23.0,False,90.0,4.0,0.0,7.0,588.0,0,F,1553.0,S,8112,1,Dickley,6.0,1,689.0,0,0,0,0,0,0,1,0
8115_01,Europa,True,B/318/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,1,B,318.0,S,8115,2,Prieress,4.0,0,0.0,1,0,1,0,0,0,0,0
8115_02,Europa,True,B/318/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,1,B,318.0,S,8115,2,Prieress,4.0,0,0.0,1,0,1,0,0,0,0,0
8116_01,Mars,False,D/252/P,55 Cancri e,28.0,False,49.0,0.0,0.0,2.0,1136.0,0,D,252.0,P,8116,1,Prin,5.0,1,1187.0,0,1,0,0,0,0,0,0
8117_01,Europa,True,B/319/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,B,319.0,S,8117,3,Pernised,5.0,0,0.0,1,0,1,0,0,0,0,0
8117_02,Europa,False,B/319/S,TRAPPIST-1e,24.0,False,0.0,809.0,0.0,4928.0,143.0,0,B,319.0,S,8117,3,Pernised,5.0,0,5880.0,0,0,1,0,0,0,0,0
8117_03,Europa,True,B/319/S,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,1,B,319.0,S,8117,3,Pernised,5.0,0,0.0,1,0,1,0,0,0,0,0
8118_01,Earth,True,G/1310/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1310.0,P,8118,1,Browlerson,14.0,1,0.0,1,0,0,0,0,1,0,0
8119_01,Earth,True,F/1555/S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,0,F,1555.0,S,8119,3,Tersimpson,8.0,0,0.0,1,0,0,0,0,0,1,0
8119_03,Earth,False,F/1555/S,55 Cancri e,20.0,False,97.0,279.0,0.0,301.0,39.0,0,F,1555.0,S,8119,3,Tersimpson,8.0,0,716.0,0,0,0,0,0,0,1,0
8120_01,Europa,False,D/253/P,55 Cancri e,36.0,False,0.0,4260.0,0.0,0.0,1678.0,1,D,253.0,P,8120,1,Pacticious,1.0,1,5938.0,0,1,0,0,0,0,0,0
8121_01,Earth,True,G/1311/P,TRAPPIST-1e,25.0,False,0.0,0.0,,0.0,0.0,1,G,1311.0,P,8121,1,Kimpson,3.0,1,0.0,1,0,0,0,0,1,0,0
8122_01,Europa,False,C/302/S,55 Cancri e,58.0,False,0.0,226.0,0.0,5481.0,,0,C,302.0,S,8122,3,Coning,5.0,0,5707.0,0,0,1,0,0,0,0,0
8122_02,Europa,False,C/302/S,TRAPPIST-1e,37.0,False,79.0,218.0,0.0,442.0,659.0,1,C,302.0,S,8122,3,Coning,5.0,0,1398.0,0,0,1,0,0,0,0,0
8122_03,Europa,False,C/302/S,TRAPPIST-1e,26.0,False,0.0,13.0,0.0,3803.0,3557.0,0,C,302.0,S,8122,3,Coning,5.0,0,7373.0,0,0,1,0,0,0,0,0
8123_01,Earth,True,G/1312/P,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1312.0,P,8123,1,Newtontoss,4.0,1,0.0,1,0,0,0,0,1,0,0
8124_01,Earth,False,F/1681/P,TRAPPIST-1e,44.0,False,0.0,903.0,0.0,0.0,0.0,0,F,1681.0,P,8124,1,Paynard,4.0,1,903.0,0,0,0,0,0,0,1,0
8128_01,Mars,True,F/1682/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1682.0,P,8128,1,Queke,5.0,1,0.0,1,0,0,0,0,0,1,0
8129_02,Earth,False,G/1313/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1313.0,P,8129,5,Casonston,18.0,0,0.0,1,0,0,0,0,1,0,0
8129_03,Earth,False,F/1683/P,TRAPPIST-1e,24.0,False,381.0,925.0,342.0,0.0,642.0,0,F,1683.0,P,8129,5,Casonston,18.0,0,2290.0,0,0,0,0,0,0,1,0
8129_04,Earth,False,F/1683/P,55 Cancri e,27.0,False,3.0,13.0,0.0,0.0,788.0,0,F,1683.0,P,8129,5,Casonston,18.0,0,804.0,0,0,0,0,0,0,1,0
8129_05,Earth,False,E/522/P,TRAPPIST-1e,39.0,False,44.0,1620.0,0.0,6.0,0.0,0,E,522.0,P,8129,5,Casonston,18.0,0,1670.0,0,0,1,0,0,0,0,0
8130_01,Earth,True,G/1308/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1308.0,S,8130,3,Mcbriddley,8.0,0,0.0,1,0,0,0,0,1,0,0
8130_02,Earth,False,G/1308/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1308.0,S,8130,3,Mcbriddley,8.0,0,0.0,1,0,0,0,0,1,0,0
8130_03,Earth,True,G/1308/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1308.0,S,8130,3,Mcbriddley,8.0,0,0.0,1,0,0,0,0,1,0,0
8131_01,Mars,True,F/1557/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1557.0,S,8131,1,Shbre,6.0,1,0.0,1,0,0,0,0,0,1,0
8133_01,Mars,False,D/254/P,TRAPPIST-1e,27.0,False,831.0,0.0,0.0,867.0,20.0,0,D,254.0,P,8133,1,Suncy,1.0,1,1718.0,0,1,0,0,0,0,0,0
8135_01,Europa,True,C/267/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,C,267.0,P,8135,1,Coudered,4.0,1,0.0,1,1,0,0,0,0,0,0
8136_01,Europa,True,C/268/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,C,268.0,P,8136,2,Inderad,2.0,0,0.0,1,1,0,0,0,0,0,0
8136_02,Europa,False,C/268/P,TRAPPIST-1e,60.0,False,0.0,5998.0,0.0,4794.0,8.0,0,C,268.0,P,8136,2,Inderad,2.0,0,10800.0,0,1,0,0,0,0,0,0
8137_01,Earth,False,G/1314/P,TRAPPIST-1e,18.0,False,0.0,297.0,0.0,588.0,23.0,0,G,1314.0,P,8137,1,Fielson,6.0,1,908.0,0,0,0,0,0,1,0,0
8138_01,Earth,True,G/1315/P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1315.0,P,8138,1,Whitneyes,2.0,1,0.0,1,0,0,0,0,1,0,0
8139_01,Earth,False,E/523/P,TRAPPIST-1e,25.0,False,11.0,780.0,0.0,0.0,0.0,1,E,523.0,P,8139,1,Mirezavis,8.0,1,791.0,0,0,1,0,0,0,0,0
8140_01,Earth,True,G/1309/S,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1309.0,S,8140,1,Chapmaney,5.0,1,0.0,1,0,0,0,0,1,0,0
8141_01,Earth,True,G/1310/S,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1310.0,S,8141,1,Belley,11.0,1,0.0,1,0,0,0,0,1,0,0
8143_01,Earth,False,F/1558/S,TRAPPIST-1e,18.0,False,0.0,17.0,5.0,0.0,712.0,1,F,1558.0,S,8143,1,Vines,4.0,1,734.0,0,0,0,0,0,0,1,0
8144_01,Europa,True,B/270/P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,1,B,270.0,P,8144,4,Donotaked,2.0,0,0.0,1,1,0,0,0,0,0,0
8144_02,Europa,False,B/270/P,TRAPPIST-1e,13.0,False,0.0,3680.0,0.0,1529.0,3854.0,0,B,270.0,P,8144,4,Chsere,5.0,0,9063.0,0,1,0,0,0,0,0,0
8144_03,Europa,False,B/270/P,TRAPPIST-1e,28.0,False,0.0,3317.0,77.0,0.0,130.0,1,B,270.0,P,8144,4,Chsere,5.0,0,3524.0,0,1,0,0,0,0,0,0
8144_04,Europa,False,B/270/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,1,B,270.0,P,8144,4,Donotaked,2.0,0,0.0,1,1,0,0,0,0,0,0
8147_01,Earth,False,G/1317/P,TRAPPIST-1e,20.0,False,0.0,142.0,0.0,3528.0,92.0,0,G,1317.0,P,8147,4,Pittler,10.0,0,3762.0,0,0,0,0,0,1,0,0
8147_03,Earth,False,G/1317/P,TRAPPIST-1e,42.0,False,18.0,5.0,470.0,356.0,57.0,0,G,1317.0,P,8147,4,Pittler,10.0,0,906.0,0,0,0,0,0,1,0,0
8147_04,Earth,False,G/1317/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1317.0,P,8147,4,Pittler,10.0,0,0.0,1,0,0,0,0,1,0,0
8148_01,Earth,False,G/1318/P,TRAPPIST-1e,18.0,False,0.0,508.0,0.0,44.0,257.0,0,G,1318.0,P,8148,1,Cartez,14.0,1,809.0,0,0,0,0,0,1,0,0
8149_01,Earth,True,G/1319/P,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1319.0,P,8149,1,Contrevins,5.0,1,0.0,1,0,0,0,0,1,0,0
8150_01,Mars,True,E/539/S,55 Cancri e,3.0,False,0.0,0.0,,0.0,0.0,1,E,539.0,S,8150,3,Kart,6.0,0,0.0,1,0,1,0,0,0,0,0
8150_02,Mars,True,E/539/S,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,1,E,539.0,S,8150,3,Kart,6.0,0,0.0,1,0,1,0,0,0,0,0
8150_03,Mars,False,E/539/S,TRAPPIST-1e,19.0,False,691.0,0.0,10.0,561.0,25.0,0,E,539.0,S,8150,3,Kart,6.0,0,1287.0,0,0,1,0,0,0,0,0
